query acc.ver,subject acc.ver,%_identity,alignment_length,mismatches,gap_opens,q.start,q.end,s.start,s.end,evalue,bit_score
Query_48216,MT370848.1,100,23,0,0,1,23,29118,29140,8.08E-06,46.1
Query_48216,MT370848.1,100,10,0,0,1,10,26557,26566,463,20.3
Query_48216,MT370846.1,100,23,0,0,1,23,29133,29155,8.08E-06,46.1
Query_48216,MT370846.1,100,10,0,0,1,10,26572,26581,463,20.3
Query_48216,MT370845.1,100,23,0,0,1,23,29133,29155,8.08E-06,46.1
Query_48216,MT370845.1,100,10,0,0,1,10,26572,26581,463,20.3
Query_48216,MT370844.1,100,23,0,0,1,23,29133,29155,8.08E-06,46.1
Query_48216,MT370844.1,100,10,0,0,1,10,26572,26581,463,20.3
Query_48216,MT370843.1,100,23,0,0,1,23,29136,29158,8.08E-06,46.1
Query_48216,MT370843.1,100,10,0,0,1,10,26575,26584,463,20.3
Query_48216,MT370842.1,100,23,0,0,1,23,29124,29146,8.08E-06,46.1
Query_48216,MT370842.1,100,10,0,0,1,10,26563,26572,463,20.3
Query_48216,MT370841.1,100,23,0,0,1,23,29133,29155,8.08E-06,46.1
Query_48216,MT370841.1,100,10,0,0,1,10,26572,26581,463,20.3
Query_48216,MT370839.1,100,23,0,0,1,23,29133,29155,8.08E-06,46.1
Query_48216,MT370839.1,100,10,0,0,1,10,26572,26581,463,20.3
Query_48216,MT370838.1,100,23,0,0,1,23,29133,29155,8.08E-06,46.1
Query_48216,MT370838.1,100,10,0,0,1,10,26572,26581,463,20.3
Query_48216,MT370837.1,100,23,0,0,1,23,29133,29155,8.08E-06,46.1
Query_48216,MT370837.1,100,10,0,0,1,10,26572,26581,463,20.3
Query_48216,MT370836.1,100,23,0,0,1,23,29133,29155,8.08E-06,46.1
Query_48216,MT370836.1,100,10,0,0,1,10,26572,26581,463,20.3
Query_48216,MT370835.1,100,23,0,0,1,23,29133,29155,8.08E-06,46.1
Query_48216,MT370835.1,100,10,0,0,1,10,26572,26581,463,20.3
Query_48216,MT370834.1,100,23,0,0,1,23,29133,29155,8.08E-06,46.1
Query_48216,MT370834.1,100,10,0,0,1,10,26572,26581,463,20.3
Query_48216,MT370833.1,100,23,0,0,1,23,29133,29155,8.08E-06,46.1
Query_48216,MT370833.1,100,10,0,0,1,10,26572,26581,463,20.3
Query_48216,MT370831.1,100,23,0,0,1,23,29124,29146,8.08E-06,46.1
Query_48216,MT370831.1,100,10,0,0,1,10,26563,26572,463,20.3
Query_48216,MT370518.1,100,23,0,0,1,23,29188,29210,8.08E-06,46.1
Query_48216,MT370518.1,100,10,0,0,1,10,26627,26636,463,20.3
Query_48216,MT370516.1,100,23,0,0,1,23,29186,29208,8.08E-06,46.1
Query_48216,MT370516.1,100,10,0,0,1,10,26625,26634,463,20.3
Query_48216,MT375483.1,100,23,0,0,1,23,29181,29203,8.08E-06,46.1
Query_48216,MT375483.1,100,10,0,0,1,10,26620,26629,463,20.3
Query_48216,MT375482.1,100,23,0,0,1,23,29161,29183,8.08E-06,46.1
Query_48216,MT375482.1,100,10,0,0,1,10,26600,26609,463,20.3
Query_48216,MT375481.1,100,23,0,0,1,23,29182,29204,8.08E-06,46.1
Query_48216,MT375481.1,100,10,0,0,1,10,26621,26630,463,20.3
Query_48216,MT375480.1,100,23,0,0,1,23,29157,29179,8.08E-06,46.1
Query_48216,MT375480.1,100,10,0,0,1,10,26596,26605,463,20.3
Query_48216,MT375478.1,100,23,0,0,1,23,29157,29179,8.08E-06,46.1
Query_48216,MT375478.1,100,10,0,0,1,10,26596,26605,463,20.3
Query_48216,MT375477.1,100,23,0,0,1,23,29045,29067,8.08E-06,46.1
Query_48216,MT375477.1,100,10,0,0,1,10,26484,26493,463,20.3
Query_48216,MT375476.1,100,23,0,0,1,23,29057,29079,8.08E-06,46.1
Query_48216,MT375476.1,100,10,0,0,1,10,26496,26505,463,20.3
Query_48216,MT375474.1,100,23,0,0,1,23,29175,29197,8.08E-06,46.1
Query_48216,MT375474.1,100,10,0,0,1,10,26614,26623,463,20.3
Query_48216,MT375472.1,100,23,0,0,1,23,29151,29173,8.08E-06,46.1
Query_48216,MT375472.1,100,10,0,0,1,10,26590,26599,463,20.3
Query_48216,MT375471.1,100,23,0,0,1,23,28929,28951,8.08E-06,46.1
Query_48216,MT375471.1,100,10,0,0,1,10,26368,26377,463,20.3
Query_48216,MT375470.1,100,23,0,0,1,23,29156,29178,8.08E-06,46.1
Query_48216,MT375470.1,100,10,0,0,1,10,26595,26604,463,20.3
Query_48216,MT375469.1,100,23,0,0,1,23,28931,28953,8.08E-06,46.1
Query_48216,MT375469.1,100,10,0,0,1,10,26370,26379,463,20.3
Query_48216,MT375468.1,100,23,0,0,1,23,29156,29178,8.08E-06,46.1
Query_48216,MT375468.1,100,10,0,0,1,10,26595,26604,463,20.3
Query_48216,MT375467.1,100,23,0,0,1,23,29014,29036,8.08E-06,46.1
Query_48216,MT375467.1,100,10,0,0,1,10,26453,26462,463,20.3
Query_48216,MT375466.1,100,23,0,0,1,23,29156,29178,8.08E-06,46.1
Query_48216,MT375466.1,100,10,0,0,1,10,26595,26604,463,20.3
Query_48216,MT375465.1,100,23,0,0,1,23,29129,29151,8.08E-06,46.1
Query_48216,MT375465.1,100,10,0,0,1,10,26568,26577,463,20.3
Query_48216,MT375463.1,100,23,0,0,1,23,29157,29179,8.08E-06,46.1
Query_48216,MT375463.1,100,10,0,0,1,10,26596,26605,463,20.3
Query_48216,MT375462.1,100,23,0,0,1,23,28929,28951,8.08E-06,46.1
Query_48216,MT375462.1,100,10,0,0,1,10,26368,26377,463,20.3
Query_48216,MT375461.1,100,23,0,0,1,23,29152,29174,8.08E-06,46.1
Query_48216,MT375461.1,100,10,0,0,1,10,26591,26600,463,20.3
Query_48216,MT375460.1,100,23,0,0,1,23,29172,29194,8.08E-06,46.1
Query_48216,MT375460.1,100,10,0,0,1,10,26611,26620,463,20.3
Query_48216,MT375459.1,100,23,0,0,1,23,29178,29200,8.08E-06,46.1
Query_48216,MT375459.1,100,10,0,0,1,10,26617,26626,463,20.3
Query_48216,MT375458.1,100,23,0,0,1,23,29184,29206,8.08E-06,46.1
Query_48216,MT375458.1,100,10,0,0,1,10,26623,26632,463,20.3
Query_48216,MT375456.1,100,23,0,0,1,23,29139,29161,8.08E-06,46.1
Query_48216,MT375456.1,100,10,0,0,1,10,26578,26587,463,20.3
Query_48216,MT375455.1,100,23,0,0,1,23,29176,29198,8.08E-06,46.1
Query_48216,MT375455.1,100,10,0,0,1,10,26615,26624,463,20.3
Query_48216,MT375454.1,100,23,0,0,1,23,29040,29062,8.08E-06,46.1
Query_48216,MT375454.1,100,10,0,0,1,10,26479,26488,463,20.3
Query_48216,MT375453.1,100,23,0,0,1,23,29170,29192,8.08E-06,46.1
Query_48216,MT375453.1,100,10,0,0,1,10,26609,26618,463,20.3
Query_48216,MT375452.1,100,23,0,0,1,23,29156,29178,8.08E-06,46.1
Query_48216,MT375452.1,100,10,0,0,1,10,26595,26604,463,20.3
Query_48216,MT375451.1,100,23,0,0,1,23,29157,29179,8.08E-06,46.1
Query_48216,MT375451.1,100,10,0,0,1,10,26596,26605,463,20.3
Query_48216,MT375450.1,100,23,0,0,1,23,29157,29179,8.08E-06,46.1
Query_48216,MT375450.1,100,10,0,0,1,10,26596,26605,463,20.3
Query_48216,MT375449.1,100,23,0,0,1,23,29157,29179,8.08E-06,46.1
Query_48216,MT375449.1,100,10,0,0,1,10,26596,26605,463,20.3
Query_48216,MT375448.1,100,23,0,0,1,23,29157,29179,8.08E-06,46.1
Query_48216,MT375448.1,100,10,0,0,1,10,26596,26605,463,20.3
Query_48216,MT375447.1,100,23,0,0,1,23,29185,29207,8.08E-06,46.1
Query_48216,MT375447.1,100,10,0,0,1,10,26624,26633,463,20.3
Query_48216,MT375446.1,100,23,0,0,1,23,29179,29201,8.08E-06,46.1
Query_48216,MT375446.1,100,10,0,0,1,10,26618,26627,463,20.3
Query_48216,MT375445.1,100,23,0,0,1,23,29157,29179,8.08E-06,46.1
Query_48216,MT375445.1,100,10,0,0,1,10,26596,26605,463,20.3
Query_48216,MT375444.1,100,23,0,0,1,23,29019,29041,8.08E-06,46.1
Query_48216,MT375444.1,100,10,0,0,1,10,26458,26467,463,20.3
Query_48216,MT375443.1,100,23,0,0,1,23,29139,29161,8.08E-06,46.1
Query_48216,MT375443.1,100,10,0,0,1,10,26578,26587,463,20.3
Query_48216,MT375442.1,100,23,0,0,1,23,29155,29177,8.08E-06,46.1
Query_48216,MT375442.1,100,10,0,0,1,10,26594,26603,463,20.3
Query_48216,MT375441.1,100,23,0,0,1,23,29162,29184,8.08E-06,46.1
Query_48216,MT375441.1,100,10,0,0,1,10,26601,26610,463,20.3
Query_48216,MT375440.1,100,23,0,0,1,23,29158,29180,8.08E-06,46.1
Query_48216,MT375440.1,100,10,0,0,1,10,26597,26606,463,20.3
Query_48216,MT375438.1,100,23,0,0,1,23,29157,29179,8.08E-06,46.1
Query_48216,MT375438.1,100,10,0,0,1,10,26596,26605,463,20.3
Query_48216,MT375437.1,100,23,0,0,1,23,29162,29184,8.08E-06,46.1
Query_48216,MT375437.1,100,10,0,0,1,10,26601,26610,463,20.3
Query_48216,MT375436.1,100,23,0,0,1,23,29141,29163,8.08E-06,46.1
Query_48216,MT375436.1,100,10,0,0,1,10,26580,26589,463,20.3
Query_48216,MT375435.1,100,23,0,0,1,23,28997,29019,8.08E-06,46.1
Query_48216,MT375435.1,100,10,0,0,1,10,26436,26445,463,20.3
Query_48216,MT375434.1,100,23,0,0,1,23,29139,29161,8.08E-06,46.1
Query_48216,MT375434.1,100,10,0,0,1,10,26578,26587,463,20.3
Query_48216,MT375433.1,100,23,0,0,1,23,29157,29179,8.08E-06,46.1
Query_48216,MT375433.1,100,10,0,0,1,10,26596,26605,463,20.3
Query_48216,MT375432.1,100,23,0,0,1,23,29181,29203,8.08E-06,46.1
Query_48216,MT375432.1,100,10,0,0,1,10,26620,26629,463,20.3
Query_48216,MT375431.1,100,23,0,0,1,23,29175,29197,8.08E-06,46.1
Query_48216,MT375431.1,100,10,0,0,1,10,26614,26623,463,20.3
Query_48216,MT375430.1,100,23,0,0,1,23,29168,29190,8.08E-06,46.1
Query_48216,MT375430.1,100,10,0,0,1,10,26607,26616,463,20.3
Query_48216,MT375429.1,100,23,0,0,1,23,29018,29040,8.08E-06,46.1
Query_48216,MT375429.1,100,10,0,0,1,10,26457,26466,463,20.3
Query_48216,MT375428.1,100,23,0,0,1,23,29050,29072,8.08E-06,46.1
Query_48216,MT375428.1,100,10,0,0,1,10,26489,26498,463,20.3
Query_48216,MT374116.1,100,23,0,0,1,23,29186,29208,8.08E-06,46.1
Query_48216,MT374116.1,100,10,0,0,1,10,26625,26634,463,20.3
Query_48216,MT374115.1,100,23,0,0,1,23,29184,29206,8.08E-06,46.1
Query_48216,MT374115.1,100,10,0,0,1,10,26623,26632,463,20.3
Query_48216,MT374114.1,100,23,0,0,1,23,29186,29208,8.08E-06,46.1
Query_48216,MT374114.1,100,10,0,0,1,10,26625,26634,463,20.3
Query_48216,MT374113.1,100,23,0,0,1,23,29184,29206,8.08E-06,46.1
Query_48216,MT374113.1,100,10,0,0,1,10,26623,26632,463,20.3
Query_48216,MT374112.1,100,23,0,0,1,23,29186,29208,8.08E-06,46.1
Query_48216,MT374112.1,100,10,0,0,1,10,26625,26634,463,20.3
Query_48216,MT374111.1,100,23,0,0,1,23,29188,29210,8.08E-06,46.1
Query_48216,MT374111.1,100,10,0,0,1,10,26627,26636,463,20.3
Query_48216,MT374110.1,100,23,0,0,1,23,29185,29207,8.08E-06,46.1
Query_48216,MT374110.1,100,10,0,0,1,10,26624,26633,463,20.3
Query_48216,MT374109.1,100,23,0,0,1,23,29185,29207,8.08E-06,46.1
Query_48216,MT374109.1,100,10,0,0,1,10,26624,26633,463,20.3
Query_48216,MT374108.1,100,23,0,0,1,23,29186,29208,8.08E-06,46.1
Query_48216,MT374108.1,100,10,0,0,1,10,26625,26634,463,20.3
Query_48216,MT374107.1,100,23,0,0,1,23,29187,29209,8.08E-06,46.1
Query_48216,MT374107.1,100,10,0,0,1,10,26626,26635,463,20.3
Query_48216,MT374106.1,100,23,0,0,1,23,29186,29208,8.08E-06,46.1
Query_48216,MT374106.1,100,10,0,0,1,10,26625,26634,463,20.3
Query_48216,MT374105.1,100,23,0,0,1,23,29186,29208,8.08E-06,46.1
Query_48216,MT374105.1,100,10,0,0,1,10,26625,26634,463,20.3
Query_48216,MT374104.1,100,23,0,0,1,23,29188,29210,8.08E-06,46.1
Query_48216,MT374104.1,100,10,0,0,1,10,26627,26636,463,20.3
Query_48216,MT374103.1,100,23,0,0,1,23,29177,29199,8.08E-06,46.1
Query_48216,MT374103.1,100,10,0,0,1,10,26616,26625,463,20.3
Query_48216,MT374102.1,100,23,0,0,1,23,29186,29208,8.08E-06,46.1
Query_48216,MT374102.1,100,10,0,0,1,10,26625,26634,463,20.3
Query_48216,MT374101.1,100,23,0,0,1,23,28806,28828,8.08E-06,46.1
Query_48216,MT374101.1,100,10,0,0,1,10,26627,26636,463,20.3
Query_48216,MT365033.1,100,23,0,0,1,23,29182,29204,8.08E-06,46.1
Query_48216,MT365033.1,100,10,0,0,1,10,26621,26630,463,20.3
Query_48216,MT339043.1,100,23,0,0,1,23,29145,29167,8.08E-06,46.1
Query_48216,MT339043.1,100,10,0,0,1,10,26624,26633,463,20.3
Query_48216,MT252823.1,100,23,0,0,1,23,29050,29072,8.08E-06,46.1
Query_48216,MT252823.1,100,10,0,0,1,10,26489,26498,463,20.3
Query_48216,MT252822.1,100,23,0,0,1,23,29040,29062,8.08E-06,46.1
Query_48216,MT252822.1,100,10,0,0,1,10,26479,26488,463,20.3
Query_48216,MT252811.1,100,23,0,0,1,23,28955,28977,8.08E-06,46.1
Query_48216,MT252811.1,100,10,0,0,1,10,26394,26403,463,20.3
Query_48216,MT252810.1,100,23,0,0,1,23,29147,29169,8.08E-06,46.1
Query_48216,MT252810.1,100,10,0,0,1,10,26586,26595,463,20.3
Query_48216,MT252809.1,100,23,0,0,1,23,28950,28972,8.08E-06,46.1
Query_48216,MT252809.1,100,10,0,0,1,10,26389,26398,463,20.3
Query_48216,MT252807.1,100,23,0,0,1,23,29157,29179,8.08E-06,46.1
Query_48216,MT252807.1,100,10,0,0,1,10,26596,26605,463,20.3
Query_48216,MT252806.1,100,23,0,0,1,23,29157,29179,8.08E-06,46.1
Query_48216,MT252806.1,100,10,0,0,1,10,26596,26605,463,20.3
Query_48216,MT252805.1,100,23,0,0,1,23,29163,29185,8.08E-06,46.1
Query_48216,MT252805.1,100,10,0,0,1,10,26602,26611,463,20.3
Query_48216,MT252804.1,100,23,0,0,1,23,29157,29179,8.08E-06,46.1
Query_48216,MT252804.1,100,10,0,0,1,10,26596,26605,463,20.3
Query_48216,MT252803.1,100,23,0,0,1,23,29057,29079,8.08E-06,46.1
Query_48216,MT252803.1,100,10,0,0,1,10,26496,26505,463,20.3
Query_48216,MT252802.1,100,23,0,0,1,23,29127,29149,8.08E-06,46.1
Query_48216,MT252802.1,100,10,0,0,1,10,26566,26575,463,20.3
Query_48216,MT252801.1,100,23,0,0,1,23,28967,28989,8.08E-06,46.1
Query_48216,MT252801.1,100,10,0,0,1,10,26406,26415,463,20.3
Query_48216,MT252800.1,100,23,0,0,1,23,29138,29160,8.08E-06,46.1
Query_48216,MT252800.1,100,10,0,0,1,10,26577,26586,463,20.3
Query_48216,MT252799.1,100,23,0,0,1,23,29163,29185,8.08E-06,46.1
Query_48216,MT252799.1,100,10,0,0,1,10,26602,26611,463,20.3
Query_48216,MT252798.1,100,23,0,0,1,23,29137,29159,8.08E-06,46.1
Query_48216,MT252798.1,100,10,0,0,1,10,26576,26585,463,20.3
Query_48216,MT252797.1,100,23,0,0,1,23,29181,29203,8.08E-06,46.1
Query_48216,MT252797.1,100,10,0,0,1,10,26620,26629,463,20.3
Query_48216,MT252795.1,100,23,0,0,1,23,29157,29179,8.08E-06,46.1
Query_48216,MT252795.1,100,10,0,0,1,10,26596,26605,463,20.3
Query_48216,MT252794.1,100,23,0,0,1,23,29172,29194,8.08E-06,46.1
Query_48216,MT252794.1,100,10,0,0,1,10,26611,26620,463,20.3
Query_48216,MT252793.1,100,23,0,0,1,23,29182,29204,8.08E-06,46.1
Query_48216,MT252793.1,100,10,0,0,1,10,26621,26630,463,20.3
Query_48216,MT252792.1,100,23,0,0,1,23,29137,29159,8.08E-06,46.1
Query_48216,MT252792.1,100,10,0,0,1,10,26576,26585,463,20.3
Query_48216,MT252788.1,100,23,0,0,1,23,29114,29136,8.08E-06,46.1
Query_48216,MT252788.1,100,10,0,0,1,10,26553,26562,463,20.3
Query_48216,MT252787.1,100,23,0,0,1,23,29057,29079,8.08E-06,46.1
Query_48216,MT252787.1,100,10,0,0,1,10,26496,26505,463,20.3
Query_48216,MT252785.1,100,23,0,0,1,23,29157,29179,8.08E-06,46.1
Query_48216,MT252785.1,100,10,0,0,1,10,26596,26605,463,20.3
Query_48216,MT252784.1,100,23,0,0,1,23,29187,29209,8.08E-06,46.1
Query_48216,MT252784.1,100,10,0,0,1,10,26626,26635,463,20.3
Query_48216,MT252783.1,100,23,0,0,1,23,29188,29210,8.08E-06,46.1
Query_48216,MT252783.1,100,10,0,0,1,10,26627,26636,463,20.3
Query_48216,MT252782.1,100,23,0,0,1,23,29143,29165,8.08E-06,46.1
Query_48216,MT252782.1,100,10,0,0,1,10,26582,26591,463,20.3
Query_48216,MT252781.1,100,23,0,0,1,23,29146,29168,8.08E-06,46.1
Query_48216,MT252781.1,100,10,0,0,1,10,26585,26594,463,20.3
Query_48216,MT252780.1,100,23,0,0,1,23,29183,29205,8.08E-06,46.1
Query_48216,MT252780.1,100,10,0,0,1,10,26622,26631,463,20.3
Query_48216,MT252779.1,100,23,0,0,1,23,29180,29202,8.08E-06,46.1
Query_48216,MT252779.1,100,10,0,0,1,10,26619,26628,463,20.3
Query_48216,MT252778.1,100,23,0,0,1,23,29114,29136,8.08E-06,46.1
Query_48216,MT252778.1,100,10,0,0,1,10,26553,26562,463,20.3
Query_48216,MT252775.1,100,23,0,0,1,23,29114,29136,8.08E-06,46.1
Query_48216,MT252775.1,100,10,0,0,1,10,26553,26562,463,20.3
Query_48216,MT252774.1,100,23,0,0,1,23,29182,29204,8.08E-06,46.1
Query_48216,MT252774.1,100,10,0,0,1,10,26621,26630,463,20.3
Query_48216,MT252773.1,100,23,0,0,1,23,29016,29038,8.08E-06,46.1
Query_48216,MT252773.1,100,10,0,0,1,10,26455,26464,463,20.3
Query_48216,MT252772.1,100,23,0,0,1,23,29146,29168,8.08E-06,46.1
Query_48216,MT252772.1,100,10,0,0,1,10,26585,26594,463,20.3
Query_48216,MT252770.1,100,23,0,0,1,23,29154,29176,8.08E-06,46.1
Query_48216,MT252770.1,100,10,0,0,1,10,26593,26602,463,20.3
Query_48216,MT252769.1,100,23,0,0,1,23,29180,29202,8.08E-06,46.1
Query_48216,MT252769.1,100,10,0,0,1,10,26619,26628,463,20.3
Query_48216,MT252768.1,100,23,0,0,1,23,29111,29133,8.08E-06,46.1
Query_48216,MT252768.1,100,10,0,0,1,10,26550,26559,463,20.3
Query_48216,MT252767.1,100,23,0,0,1,23,29157,29179,8.08E-06,46.1
Query_48216,MT252767.1,100,10,0,0,1,10,26596,26605,463,20.3
Query_48216,MT252764.1,100,23,0,0,1,23,29157,29179,8.08E-06,46.1
Query_48216,MT252764.1,100,10,0,0,1,10,26596,26605,463,20.3
Query_48216,MT252763.1,100,23,0,0,1,23,29157,29179,8.08E-06,46.1
Query_48216,MT252763.1,100,10,0,0,1,10,26596,26605,463,20.3
Query_48216,MT252761.1,100,23,0,0,1,23,29128,29150,8.08E-06,46.1
Query_48216,MT252761.1,100,10,0,0,1,10,26567,26576,463,20.3
Query_48216,MT252758.1,100,23,0,0,1,23,29113,29135,8.08E-06,46.1
Query_48216,MT252758.1,100,10,0,0,1,10,26552,26561,463,20.3
Query_48216,MT252757.1,100,23,0,0,1,23,29154,29176,8.08E-06,46.1
Query_48216,MT252757.1,100,10,0,0,1,10,26593,26602,463,20.3
Query_48216,MT252756.1,100,23,0,0,1,23,29114,29136,8.08E-06,46.1
Query_48216,MT252756.1,100,10,0,0,1,10,26553,26562,463,20.3
Query_48216,MT252749.1,100,23,0,0,1,23,29114,29136,8.08E-06,46.1
Query_48216,MT252749.1,100,10,0,0,1,10,26553,26562,463,20.3
Query_48216,MT252748.1,100,23,0,0,1,23,29181,29203,8.08E-06,46.1
Query_48216,MT252748.1,100,10,0,0,1,10,26620,26629,463,20.3
Query_48216,MT252747.1,100,23,0,0,1,23,29157,29179,8.08E-06,46.1
Query_48216,MT252747.1,100,10,0,0,1,10,26596,26605,463,20.3
Query_48216,MT252746.1,100,23,0,0,1,23,29157,29179,8.08E-06,46.1
Query_48216,MT252746.1,100,10,0,0,1,10,26596,26605,463,20.3
Query_48216,MT252745.1,100,23,0,0,1,23,29177,29199,8.08E-06,46.1
Query_48216,MT252745.1,100,10,0,0,1,10,26616,26625,463,20.3
Query_48216,MT252742.1,100,23,0,0,1,23,29181,29203,8.08E-06,46.1
Query_48216,MT252742.1,100,10,0,0,1,10,26620,26629,463,20.3
Query_48216,MT252741.1,100,23,0,0,1,23,29165,29187,8.08E-06,46.1
Query_48216,MT252741.1,100,10,0,0,1,10,26604,26613,463,20.3
Query_48216,MT252740.1,100,23,0,0,1,23,29114,29136,8.08E-06,46.1
Query_48216,MT252740.1,100,10,0,0,1,10,26553,26562,463,20.3
Query_48216,MT252739.1,100,23,0,0,1,23,29157,29179,8.08E-06,46.1
Query_48216,MT252739.1,100,10,0,0,1,10,26596,26605,463,20.3
Query_48216,MT252738.1,100,23,0,0,1,23,29156,29178,8.08E-06,46.1
Query_48216,MT252738.1,100,10,0,0,1,10,26595,26604,463,20.3
Query_48216,MT252737.1,100,23,0,0,1,23,29081,29103,8.08E-06,46.1
Query_48216,MT252737.1,100,10,0,0,1,10,26520,26529,463,20.3
Query_48216,MT252736.1,100,23,0,0,1,23,29154,29176,8.08E-06,46.1
Query_48216,MT252736.1,100,10,0,0,1,10,26593,26602,463,20.3
Query_48216,MT252735.1,100,23,0,0,1,23,29157,29179,8.08E-06,46.1
Query_48216,MT252735.1,100,10,0,0,1,10,26596,26605,463,20.3
Query_48216,MT252733.1,100,23,0,0,1,23,29114,29136,8.08E-06,46.1
Query_48216,MT252733.1,100,10,0,0,1,10,26553,26562,463,20.3
Query_48216,MT252730.1,100,23,0,0,1,23,29050,29072,8.08E-06,46.1
Query_48216,MT252730.1,100,10,0,0,1,10,26489,26498,463,20.3
Query_48216,MT252729.1,100,23,0,0,1,23,29157,29179,8.08E-06,46.1
Query_48216,MT252729.1,100,10,0,0,1,10,26596,26605,463,20.3
Query_48216,MT252728.1,100,23,0,0,1,23,29150,29172,8.08E-06,46.1
Query_48216,MT252728.1,100,10,0,0,1,10,26589,26598,463,20.3
Query_48216,MT252726.1,100,23,0,0,1,23,29114,29136,8.08E-06,46.1
Query_48216,MT252726.1,100,10,0,0,1,10,26553,26562,463,20.3
Query_48216,MT252725.1,100,23,0,0,1,23,29104,29126,8.08E-06,46.1
Query_48216,MT252725.1,100,10,0,0,1,10,26543,26552,463,20.3
Query_48216,MT252723.1,100,23,0,0,1,23,29148,29170,8.08E-06,46.1
Query_48216,MT252723.1,100,10,0,0,1,10,26587,26596,463,20.3
Query_48216,MT252721.1,100,23,0,0,1,23,29090,29112,8.08E-06,46.1
Query_48216,MT252721.1,100,10,0,0,1,10,26529,26538,463,20.3
Query_48216,MT252719.1,100,23,0,0,1,23,29181,29203,8.08E-06,46.1
Query_48216,MT252719.1,100,10,0,0,1,10,26620,26629,463,20.3
Query_48216,MT252717.1,100,23,0,0,1,23,29160,29182,8.08E-06,46.1
Query_48216,MT252717.1,100,10,0,0,1,10,26599,26608,463,20.3
Query_48216,MT252716.1,100,23,0,0,1,23,29160,29182,8.08E-06,46.1
Query_48216,MT252716.1,100,10,0,0,1,10,26599,26608,463,20.3
Query_48216,MT252715.1,100,23,0,0,1,23,29114,29136,8.08E-06,46.1
Query_48216,MT252715.1,100,10,0,0,1,10,26553,26562,463,20.3
Query_48216,MT252713.1,100,23,0,0,1,23,29137,29159,8.08E-06,46.1
Query_48216,MT252713.1,100,10,0,0,1,10,26576,26585,463,20.3
Query_48216,MT252712.1,100,23,0,0,1,23,29103,29125,8.08E-06,46.1
Query_48216,MT252712.1,100,10,0,0,1,10,26542,26551,463,20.3
Query_48216,MT252710.1,100,23,0,0,1,23,29170,29192,8.08E-06,46.1
Query_48216,MT252710.1,100,10,0,0,1,10,26609,26618,463,20.3
Query_48216,MT252709.1,100,23,0,0,1,23,29082,29104,8.08E-06,46.1
Query_48216,MT252709.1,100,10,0,0,1,10,26521,26530,463,20.3
Query_48216,MT252708.1,100,23,0,0,1,23,29114,29136,8.08E-06,46.1
Query_48216,MT252708.1,100,10,0,0,1,10,26553,26562,463,20.3
Query_48216,MT252707.1,100,23,0,0,1,23,29173,29195,8.08E-06,46.1
Query_48216,MT252707.1,100,10,0,0,1,10,26612,26621,463,20.3
Query_48216,MT252706.1,100,23,0,0,1,23,29100,29122,8.08E-06,46.1
Query_48216,MT252706.1,100,10,0,0,1,10,26539,26548,463,20.3
Query_48216,MT252705.1,100,23,0,0,1,23,29114,29136,8.08E-06,46.1
Query_48216,MT252705.1,100,10,0,0,1,10,26553,26562,463,20.3
Query_48216,MT252704.1,100,23,0,0,1,23,29111,29133,8.08E-06,46.1
Query_48216,MT252704.1,100,10,0,0,1,10,26550,26559,463,20.3
Query_48216,MT252703.1,100,23,0,0,1,23,29114,29136,8.08E-06,46.1
Query_48216,MT252703.1,100,10,0,0,1,10,26553,26562,463,20.3
Query_48216,MT252702.1,100,23,0,0,1,23,29187,29209,8.08E-06,46.1
Query_48216,MT252702.1,100,10,0,0,1,10,26626,26635,463,20.3
Query_48216,MT252701.1,100,23,0,0,1,23,29062,29084,8.08E-06,46.1
Query_48216,MT252701.1,100,10,0,0,1,10,26501,26510,463,20.3
Query_48216,MT252700.1,100,23,0,0,1,23,29114,29136,8.08E-06,46.1
Query_48216,MT252700.1,100,10,0,0,1,10,26553,26562,463,20.3
Query_48216,MT252699.1,100,23,0,0,1,23,29114,29136,8.08E-06,46.1
Query_48216,MT252699.1,100,10,0,0,1,10,26553,26562,463,20.3
Query_48216,MT252698.1,100,23,0,0,1,23,29154,29176,8.08E-06,46.1
Query_48216,MT252698.1,100,10,0,0,1,10,26593,26602,463,20.3
Query_48216,MT252697.1,100,23,0,0,1,23,29160,29182,8.08E-06,46.1
Query_48216,MT252697.1,100,10,0,0,1,10,26599,26608,463,20.3
Query_48216,MT252696.1,100,23,0,0,1,23,29126,29148,8.08E-06,46.1
Query_48216,MT252696.1,100,10,0,0,1,10,26565,26574,463,20.3
Query_48216,MT252695.1,100,23,0,0,1,23,29114,29136,8.08E-06,46.1
Query_48216,MT252695.1,100,10,0,0,1,10,26553,26562,463,20.3
Query_48216,MT252694.1,100,23,0,0,1,23,29137,29159,8.08E-06,46.1
Query_48216,MT252694.1,100,10,0,0,1,10,26576,26585,463,20.3
Query_48216,MT252693.1,100,23,0,0,1,23,29105,29127,8.08E-06,46.1
Query_48216,MT252693.1,100,10,0,0,1,10,26544,26553,463,20.3
Query_48216,MT252691.1,100,23,0,0,1,23,29114,29136,8.08E-06,46.1
Query_48216,MT252691.1,100,10,0,0,1,10,26553,26562,463,20.3
Query_48216,MT252690.1,100,23,0,0,1,23,29137,29159,8.08E-06,46.1
Query_48216,MT252690.1,100,10,0,0,1,10,26576,26585,463,20.3
